VIT Branch,Subject Branch,CGPA,Placement got
Chennai,B.Tech Computer Science & Engineering,5.87,No
Chennai,B.Tech Computer Science & Engineering,7.52,No
Vellore,B.Tech Computer Science & Engineering,9.16,No
AP,B.Tech Computer Science & Engineering,9.51,No
AP,B.Tech CSE (Health Informatics),9.1,Yes
Bhopal,B.Tech Computer Science & Engineering,6.45,No
Chennai,B.Tech ECE (AI & Cybernetics),5.25,No
Vellore,B.Tech Mechanical Engineering,6.03,No
Chennai,B.Tech Computer Science & Engineering,8.39,Yes
Vellore,B.Tech Computer Science & Engineering,9.79,No
Bhopal,B.Tech Computer Science & Engineering,5.57,No
Vellore,B.Tech Computer Science & Engineering,5.64,No
Bhopal,B.Tech Computer Science & Engineering,7.51,No
Vellore,B.Tech Computer Science & Engineering,9.27,No
AP,B.Tech Computer Science & Engineering,9.12,Yes
Vellore,B.Tech Computer Science & Engineering,5.37,No
Vellore,Other,7.65,No
Bhopal,B.Tech Mechanical Engineering,7.33,No
Bhopal,B.Tech Computer Science & Engineering,5.58,No
Chennai,B.Tech Computer Science & Engineering,8.03,No
Bhopal,B.Tech Computer Science & Engineering,8.31,Yes
AP,B.Tech CSE (AI & ML),7.86,No
Chennai,B.Tech Computer Science & Engineering,6.91,No
AP,M.Tech AI & Data Science,8.97,No
Chennai,B.Tech CSE (AI & ML),7.54,No
Chennai,M.Tech VLSI Design,6.57,No
AP,B.Tech CSE (E-Commerce Technology),9.07,No
Vellore,B.Tech Mechanical Eng (AI & Robotics),9.82,Yes
Bhopal,M.Tech CSE (Cyber Security),7.72,No
Bhopal,B.Tech Computer Science & Engineering,9.9,No
Chennai,B.Tech Computer Science & Engineering,5.28,No
Vellore,B.Tech Mechanical Engineering,6.58,No
Chennai,B.Tech CSE (Education Technology),9.53,No
Bhopal,B.Tech Computer Science & Engineering,8.93,Yes
Bhopal,B.Tech CSE (Health Informatics),7.3,No
Bhopal,B.Tech Computer Science & Engineering,7.46,No
Vellore,B.Tech CSE (Education Technology),9.36,No
Vellore,B.Tech Computer Science & Engineering,8.31,Yes
Bhopal,B.Tech Computer Science & Engineering,5.05,No
Vellore,B.Tech Electronics & Communication Engineering,8.65,Yes
Vellore,B.Tech Computer Science & Engineering,5.56,No
Chennai,B.Tech Computer Science & Engineering,9.9,No
Vellore,M.Tech VLSI Design,8.03,Yes
Vellore,B.Tech CSE (Cyber Security & Digital Forensics),8.65,Yes
Vellore,B.Tech CSE (Cloud Computing & Automation),8.7,No
Vellore,B.Tech Computer Science & Engineering,7.82,No
Bhopal,B.Tech CSE (AI & ML),5.47,No
Chennai,B.Tech CSE (Cloud Computing & Automation),7.87,No
AP,B.Tech Computer Science & Engineering,8.91,No
Vellore,B.Tech Computer Science & Engineering,5.96,No
Vellore,B.Tech Mechanical Eng (AI & Robotics),9.3,No
Vellore,B.Tech Electronics & Communication Engineering,7.58,No
Chennai,B.Tech Computer Science & Engineering,5.16,No
Vellore,M.Tech CSE (Cyber Security),8.59,No
AP,B.Tech CSE (Health Informatics),7.7,No
AP,B.Tech CSE (Health Informatics),8.12,Yes
AP,B.Tech Computer Science & Engineering,5.4,No
Vellore,Other,5.91,No
Chennai,B.Tech CSE (Cyber Security & Digital Forensics),5.47,No
Vellore,B.Tech Computer Science & Engineering,5.83,No
Bhopal,B.Tech Computer Science & Engineering,9.27,Yes
AP,B.Tech Computer Science & Engineering,7.47,No
AP,B.Tech Computer Science & Engineering,7.65,No
Chennai,B.Tech Computer Science & Engineering,6.02,No
Vellore,B.Tech Computer Science & Engineering,5.78,No
Chennai,B.Tech Computer Science & Engineering,8.04,No
Vellore,B.Tech Computer Science & Engineering,8.17,No
Vellore,B.Tech Computer Science & Engineering,5.87,No
Vellore,M.Tech VLSI Design,9.51,Yes
Bhopal,B.Tech Electronics & Communication Engineering,5.14,No
Chennai,B.Tech CSE (Health Informatics),6.03,No
Vellore,B.Tech Computer Science & Engineering,6.91,No
Bhopal,B.Tech CSE (Education Technology),6.02,No
AP,B.Tech Mechanical Engineering,5.1,No
Chennai,B.Tech Computer Science & Engineering,5.37,No
Vellore,B.Tech Mechanical Engineering,8.51,No
Bhopal,B.Tech CSE (Education Technology),8.75,Yes
Chennai,B.Tech Mechanical Eng (AI & Robotics),5.24,No
Vellore,B.Tech Computer Science & Engineering,9.18,No
Vellore,B.Tech Computer Science & Engineering,6.47,No
AP,B.Tech ECE (AI & Cybernetics),9.21,No
Vellore,B.Tech CSE (Cyber Security & Digital Forensics),5.55,No
Vellore,B.Tech Computer Science & Engineering,7.77,No
Vellore,B.Tech Computer Science & Engineering,8.0,Yes
Vellore,B.Tech CSE (Education Technology),5.7,No
AP,B.Tech Electronics & Communication Engineering,8.97,Yes
Vellore,B.Tech Computer Science & Engineering,8.91,No
Vellore,B.Tech Computer Science & Engineering,8.03,Yes
Vellore,B.Tech Computer Science & Engineering,7.19,No
Vellore,M.Tech VLSI Design,8.98,Yes
Chennai,B.Tech Computer Science & Engineering,6.66,No
AP,B.Tech CSE (Education Technology),6.67,No
Chennai,B.Tech Computer Science & Engineering,9.77,Yes
Bhopal,B.Tech Computer Science & Engineering,5.43,No
AP,B.Tech Computer Science & Engineering,7.84,No
Vellore,B.Tech Computer Science & Engineering,7.29,No
Chennai,B.Tech Mechanical Engineering,5.3,No
Vellore,B.Tech Computer Science & Engineering,7.85,No
Vellore,B.Tech Computer Science & Engineering,7.85,No
Vellore,B.Tech CSE (Health Informatics),6.19,No
Bhopal,B.Tech Computer Science & Engineering,6.09,No
Bhopal,B.Tech Computer Science & Engineering,7.59,No
Vellore,B.Tech Computer Science & Engineering,7.02,No
Bhopal,B.Tech Computer Science & Engineering,7.44,No
Vellore,M.Tech VLSI Design,6.96,No
Chennai,B.Tech Computer Science & Engineering,5.36,No
Vellore,B.Tech CSE (Education Technology),9.11,Yes
AP,B.Tech Computer Science & Engineering,6.85,No
AP,B.Tech Computer Science & Engineering,9.66,No
Bhopal,B.Tech Computer Science & Engineering,8.01,No
Vellore,B.Tech Computer Science & Engineering,6.46,No
Bhopal,B.Tech Computer Science & Engineering,6.38,No
Vellore,B.Tech Computer Science & Engineering,5.83,No
AP,B.Tech Computer Science & Engineering,9.33,Yes
AP,B.Tech Computer Science & Engineering,5.55,No
AP,B.Tech Computer Science & Engineering,5.25,No
Vellore,B.Tech Computer Science & Engineering,7.63,No
AP,B.Tech Computer Science & Engineering,8.16,No
Chennai,B.Tech Computer Science & Engineering,8.98,Yes
Chennai,B.Tech Computer Science & Engineering,7.41,No
Vellore,M.Tech VLSI Design,7.74,No
Bhopal,B.Tech Computer Science & Engineering,8.45,Yes
Vellore,B.Tech CSE (Cloud Computing & Automation),5.45,No
AP,B.Tech Computer Science & Engineering,5.86,No
Chennai,B.Tech Computer Science & Engineering,7.68,No
Chennai,B.Tech Computer Science & Engineering,5.89,No
Chennai,B.Tech Computer Science & Engineering,8.82,Yes
AP,B.Tech Electronics & Communication Engineering,9.45,Yes
Vellore,B.Tech Electronics & Communication Engineering,9.62,No
Vellore,B.Tech Computer Science & Engineering,7.57,No
Bhopal,B.Tech Electronics & Communication Engineering,8.14,Yes
Chennai,B.Tech ECE (AI & Cybernetics),5.09,No
AP,B.Tech Computer Science & Engineering,9.35,Yes
Vellore,B.Tech Computer Science & Engineering,9.37,No
Vellore,B.Tech Computer Science & Engineering,8.82,No
Chennai,B.Tech Computer Science & Engineering,8.18,Yes
Vellore,B.Tech Computer Science & Engineering,6.95,No
AP,B.Tech CSE (Health Informatics),9.45,Yes
Bhopal,B.Tech Computer Science & Engineering,7.38,No
AP,B.Tech Computer Science & Engineering,9.74,Yes
Vellore,B.Tech Mechanical Engineering,8.51,No
Vellore,M.Tech CSE (Cyber Security),6.64,No
Chennai,B.Tech Computer Science & Engineering,6.99,No
Vellore,B.Tech CSE (E-Commerce Technology),5.55,No
Vellore,B.Tech Computer Science & Engineering,7.91,No
AP,B.Tech Computer Science & Engineering,7.37,No
Vellore,B.Tech Computer Science & Engineering,6.55,No
Vellore,B.Tech Electronics & Communication Engineering,6.32,No
Bhopal,B.Tech CSE (AI & ML),9.56,Yes
AP,B.Tech Computer Science & Engineering,5.75,No
Vellore,B.Tech Computer Science & Engineering,6.07,No
Vellore,B.Tech Computer Science & Engineering,9.38,Yes
Chennai,B.Tech Computer Science & Engineering,7.65,No
Bhopal,B.Tech Computer Science & Engineering,6.56,No
Vellore,B.Tech CSE (AI & ML),7.49,No
Chennai,B.Tech Electronics & Communication Engineering,5.99,No
Chennai,B.Tech Computer Science & Engineering,5.86,No
Chennai,B.Tech CSE (Education Technology),6.2,No
Vellore,B.Tech ECE (AI & Cybernetics),8.32,Yes
Vellore,B.Tech Computer Science & Engineering,5.86,No
Vellore,B.Tech Computer Science & Engineering,7.3,No
Vellore,B.Tech Computer Science & Engineering,9.85,No
AP,B.Tech CSE (Education Technology),8.09,Yes
Vellore,B.Tech Computer Science & Engineering,6.9,No
Vellore,B.Tech Computer Science & Engineering,6.6,No
AP,B.Tech Computer Science & Engineering,5.47,No
AP,B.Tech Computer Science & Engineering,6.41,No
Vellore,B.Tech Computer Science & Engineering,6.63,No
Vellore,B.Tech Mechanical Engineering,6.24,No
Vellore,B.Tech Computer Science & Engineering,7.31,No
AP,B.Tech CSE (Education Technology),6.82,No
Vellore,B.Tech Computer Science & Engineering,6.44,No
Vellore,B.Tech Computer Science & Engineering,9.18,Yes
Vellore,B.Tech Computer Science & Engineering,9.43,Yes
AP,B.Tech Computer Science & Engineering,9.99,No
AP,B.Tech Electronics & Communication Engineering,6.61,No
Chennai,B.Tech CSE (AI & ML),6.41,No
Vellore,B.Tech Computer Science & Engineering,8.58,No
Chennai,B.Tech CSE (AI & ML),9.45,Yes
Vellore,B.Tech Computer Science & Engineering,9.01,Yes
Vellore,B.Tech CSE (Education Technology),8.27,Yes
AP,B.Tech Mechanical Engineering,9.83,No
AP,B.Tech CSE (E-Commerce Technology),6.56,No
Vellore,B.Tech Computer Science & Engineering,8.87,Yes
AP,B.Tech Computer Science & Engineering,8.94,Yes
Vellore,B.Tech Computer Science & Engineering,7.19,No
Vellore,B.Tech Computer Science & Engineering,6.44,No
AP,B.Tech Computer Science & Engineering,8.25,No
Bhopal,B.Tech Computer Science & Engineering,5.8,No
Vellore,B.Tech Computer Science & Engineering,6.34,No
Vellore,B.Tech Computer Science & Engineering,5.52,No
Vellore,B.Tech Computer Science & Engineering,7.9,No
Vellore,B.Tech Computer Science & Engineering,5.66,No
Chennai,B.Tech Computer Science & Engineering,6.22,No
Vellore,B.Tech ECE (AI & Cybernetics),9.47,No
Vellore,B.Tech Computer Science & Engineering,9.21,No
Vellore,B.Tech Computer Science & Engineering,9.03,Yes
AP,B.Tech CSE (Education Technology),10.0,Yes
Chennai,B.Tech Computer Science & Engineering,5.49,No
Chennai,B.Tech CSE (Education Technology),8.59,Yes
Vellore,B.Tech Mechanical Engineering,7.4,No
Chennai,B.Tech Computer Science & Engineering,5.43,No
Chennai,B.Tech ECE (AI & Cybernetics),8.27,No
Vellore,B.Tech Computer Science & Engineering,8.38,No
AP,Other,7.11,No
Vellore,B.Tech CSE (Cloud Computing & Automation),8.62,Yes
Chennai,B.Tech CSE (Education Technology),7.99,No
AP,B.Tech Computer Science & Engineering,8.63,No
Vellore,M.Tech VLSI Design,8.37,Yes
AP,B.Tech Computer Science & Engineering,8.84,No
Chennai,B.Tech CSE (AI & ML),6.26,No
AP,B.Tech Computer Science & Engineering,7.86,No
Vellore,B.Tech Computer Science & Engineering,8.58,Yes
Vellore,B.Tech Computer Science & Engineering,8.46,Yes
Vellore,B.Tech Computer Science & Engineering,7.79,No
Vellore,B.Tech Computer Science & Engineering,9.28,Yes
Vellore,B.Tech Computer Science & Engineering,8.88,Yes
Vellore,B.Tech Computer Science & Engineering,5.35,No
Chennai,B.Tech Computer Science & Engineering,9.26,No
Vellore,B.Tech CSE (Education Technology),6.59,No
Vellore,B.Tech Computer Science & Engineering,9.14,Yes
Vellore,B.Tech Computer Science & Engineering,7.1,No
Vellore,B.Tech Computer Science & Engineering,8.21,Yes
AP,B.Tech Computer Science & Engineering,8.62,No
AP,B.Tech Computer Science & Engineering,5.59,No
AP,B.Tech Computer Science & Engineering,9.96,Yes
Vellore,B.Tech Computer Science & Engineering,7.32,No
Vellore,B.Tech Computer Science & Engineering,7.52,No
Chennai,B.Tech Computer Science & Engineering,8.8,Yes
Vellore,B.Tech CSE (Cyber Security & Digital Forensics),8.88,Yes
Chennai,B.Tech Computer Science & Engineering,6.91,No
Vellore,B.Tech Computer Science & Engineering,9.45,Yes
Vellore,B.Tech CSE (Cyber Security & Digital Forensics),9.2,No
Vellore,B.Tech Computer Science & Engineering,8.09,No
Bhopal,B.Tech CSE (AI & ML),8.7,Yes
AP,B.Tech Computer Science & Engineering,7.51,No
Vellore,B.Tech Computer Science & Engineering,9.94,Yes
Vellore,B.Tech Computer Science & Engineering,9.68,No
Chennai,B.Tech Computer Science & Engineering,9.87,Yes
Vellore,B.Tech CSE (Cloud Computing & Automation),6.36,No
Vellore,B.Tech CSE (AI & ML),8.76,No
AP,B.Tech Computer Science & Engineering,8.18,Yes
Bhopal,B.Tech Computer Science & Engineering,9.07,Yes
Bhopal,B.Tech Computer Science & Engineering,8.21,Yes
Vellore,B.Tech Computer Science & Engineering,9.33,No
Bhopal,B.Tech CSE (AI & ML),8.65,No
Vellore,M.Tech VLSI Design,5.74,No
Vellore,B.Tech Computer Science & Engineering,9.9,Yes
Chennai,B.Tech Computer Science & Engineering,6.61,No
Vellore,B.Tech Computer Science & Engineering,9.02,No
Vellore,B.Tech Computer Science & Engineering,6.95,No
Vellore,B.Tech CSE (AI & ML),8.06,No
AP,B.Tech Electronics & Communication Engineering,7.82,No
Vellore,M.Tech AI & Data Science,8.64,No
Chennai,B.Tech Mechanical Eng (AI & Robotics),9.81,No
Chennai,B.Tech Computer Science & Engineering,7.56,No
Chennai,B.Tech Computer Science & Engineering,8.4,No
Vellore,B.Tech Computer Science & Engineering,9.45,No
Bhopal,B.Tech Computer Science & Engineering,9.73,No
Chennai,B.Tech Computer Science & Engineering,7.2,No
AP,B.Tech Computer Science & Engineering,6.72,No
AP,B.Tech Computer Science & Engineering,9.44,Yes
Bhopal,B.Tech Computer Science & Engineering,6.31,No
AP,B.Tech Computer Science & Engineering,9.35,Yes
Vellore,B.Tech Electronics & Communication Engineering,7.17,No
AP,B.Tech Mechanical Engineering,5.01,No
Chennai,B.Tech Mechanical Eng (AI & Robotics),8.68,Yes
AP,B.Tech Computer Science & Engineering,9.98,No
Vellore,B.Tech Computer Science & Engineering,7.47,No
Chennai,B.Tech Electronics & Communication Engineering,9.75,Yes
AP,B.Tech CSE (Cloud Computing & Automation),8.75,No
Vellore,B.Tech CSE (Education Technology),9.15,Yes
AP,B.Tech CSE (E-Commerce Technology),7.15,No
Chennai,B.Tech Computer Science & Engineering,9.87,No
Vellore,B.Tech Electronics & Communication Engineering,9.07,Yes
Vellore,B.Tech Computer Science & Engineering,8.49,Yes
Bhopal,B.Tech Computer Science & Engineering,8.96,Yes
Chennai,B.Tech Computer Science & Engineering,7.28,No
AP,B.Tech Computer Science & Engineering,6.7,No
Vellore,B.Tech Computer Science & Engineering,6.23,No
Vellore,B.Tech Computer Science & Engineering,7.51,No
Chennai,B.Tech Computer Science & Engineering,7.03,No
Bhopal,B.Tech Computer Science & Engineering,9.39,No
Chennai,B.Tech Computer Science & Engineering,7.83,No
AP,B.Tech Computer Science & Engineering,8.2,Yes
Vellore,B.Tech Computer Science & Engineering,9.64,Yes
Vellore,B.Tech Mechanical Eng (AI & Robotics),6.02,No
Bhopal,B.Tech Computer Science & Engineering,7.2,No
Bhopal,B.Tech CSE (E-Commerce Technology),5.7,No
Bhopal,B.Tech CSE (Education Technology),6.53,No
Chennai,B.Tech CSE (Education Technology),9.74,No
Vellore,B.Tech CSE (Health Informatics),8.33,No
AP,B.Tech Electronics & Communication Engineering,8.91,No
AP,B.Tech Mechanical Engineering,7.89,No
Bhopal,B.Tech Computer Science & Engineering,7.9,No
Chennai,B.Tech Computer Science & Engineering,7.94,No
Chennai,M.Tech CSE (Cyber Security),8.53,No
AP,B.Tech Computer Science & Engineering,8.22,Yes
Chennai,B.Tech Computer Science & Engineering,7.56,No
AP,B.Tech Mechanical Engineering,6.47,No
AP,B.Tech Mechanical Engineering,7.35,No
Bhopal,B.Tech Mechanical Engineering,7.38,No
Vellore,B.Tech ECE (AI & Cybernetics),8.31,Yes
Chennai,B.Tech CSE (AI & ML),6.11,No
Bhopal,B.Tech Computer Science & Engineering,6.7,No
AP,B.Tech Computer Science & Engineering,8.77,Yes
Vellore,B.Tech Computer Science & Engineering,9.86,Yes
Vellore,B.Tech Computer Science & Engineering,6.48,No
Vellore,B.Tech Computer Science & Engineering,7.03,No
AP,B.Tech Computer Science & Engineering,8.86,No
Bhopal,M.Tech VLSI Design,8.0,Yes
AP,B.Tech Electronics & Communication Engineering,8.88,Yes
Vellore,M.Tech VLSI Design,7.88,No
Vellore,B.Tech Mechanical Eng (AI & Robotics),6.55,No
Vellore,B.Tech Computer Science & Engineering,7.39,No
Chennai,B.Tech Computer Science & Engineering,9.79,No
Vellore,B.Tech Computer Science & Engineering,7.03,No
Chennai,B.Tech CSE (E-Commerce Technology),5.8,No
Chennai,B.Tech CSE (Health Informatics),5.84,No
Bhopal,B.Tech Computer Science & Engineering,7.03,No
AP,B.Tech CSE (Education Technology),8.79,No
AP,B.Tech Computer Science & Engineering,8.52,Yes
Vellore,B.Tech CSE (Education Technology),7.06,No
Vellore,B.Tech CSE (Cyber Security & Digital Forensics),5.21,No
AP,B.Tech CSE (Health Informatics),6.78,No
Vellore,B.Tech Computer Science & Engineering,9.18,Yes
Chennai,B.Tech Computer Science & Engineering,5.14,No
Chennai,B.Tech Computer Science & Engineering,6.35,No
Bhopal,B.Tech ECE (AI & Cybernetics),5.7,No
Vellore,B.Tech CSE (AI & ML),7.58,No
Bhopal,B.Tech CSE (AI & ML),5.76,No
Vellore,B.Tech Mechanical Eng (AI & Robotics),6.02,No
Vellore,B.Tech Computer Science & Engineering,5.5,No
Vellore,B.Tech CSE (AI & ML),5.22,No
Chennai,B.Tech Computer Science & Engineering,8.14,Yes
Vellore,B.Tech Computer Science & Engineering,9.62,Yes
Bhopal,B.Tech Computer Science & Engineering,6.83,No
Vellore,B.Tech Computer Science & Engineering,5.9,No
Vellore,B.Tech Electronics & Communication Engineering,9.63,No
Vellore,B.Tech Electronics & Communication Engineering,8.54,No
Chennai,B.Tech Computer Science & Engineering,6.54,No
Chennai,B.Tech Computer Science & Engineering,7.36,No
AP,B.Tech Computer Science & Engineering,6.92,No
Bhopal,B.Tech CSE (E-Commerce Technology),9.66,Yes
Bhopal,B.Tech Computer Science & Engineering,5.53,No
Vellore,B.Tech CSE (Health Informatics),7.86,No
Bhopal,B.Tech CSE (Health Informatics),7.87,No
Chennai,B.Tech Electronics & Communication Engineering,7.29,No
AP,B.Tech Computer Science & Engineering,6.65,No
Vellore,B.Tech Electronics & Communication Engineering,5.4,No
AP,B.Tech CSE (Cloud Computing & Automation),7.13,No
Chennai,B.Tech Electronics & Communication Engineering,8.12,Yes
Chennai,B.Tech Electronics & Communication Engineering,6.8,No
Bhopal,B.Tech CSE (AI & ML),9.62,Yes
Chennai,B.Tech Computer Science & Engineering,8.35,Yes
Vellore,B.Tech Electronics & Communication Engineering,6.4,No
AP,B.Tech Computer Science & Engineering,8.14,Yes
Vellore,B.Tech CSE (AI & ML),6.72,No
AP,B.Tech Electronics & Communication Engineering,8.2,No
Chennai,B.Tech Electronics & Communication Engineering,6.21,No
Vellore,B.Tech CSE (Cyber Security & Digital Forensics),9.47,Yes
Chennai,B.Tech Computer Science & Engineering,7.1,No
Vellore,B.Tech Computer Science & Engineering,8.17,No
Bhopal,B.Tech Computer Science & Engineering,5.02,No
Vellore,B.Tech Computer Science & Engineering,8.24,Yes
Bhopal,B.Tech Electronics & Communication Engineering,6.6,No
Vellore,B.Tech Electronics & Communication Engineering,7.21,No
Vellore,B.Tech Computer Science & Engineering,5.61,No
Vellore,B.Tech ECE (AI & Cybernetics),8.5,Yes
Chennai,B.Tech Computer Science & Engineering,8.59,No
Chennai,B.Tech Computer Science & Engineering,8.16,Yes
Vellore,B.Tech Computer Science & Engineering,9.92,Yes
Vellore,Other,8.07,No
